[11:00:46:655]	[OPER] ----- Initialize -----
[11:02:20:008]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 3 -----
[11:02:20:012]	[SEND] GOTO N 11 R RE Z UP SLOT 4 ARM A
[11:02:20:091]	[RECV] _ACK
[11:02:22:993]	[RECV] _RDY
[11:02:22:994]	[OPER] ----- Result : Completed, Description : 
[11:02:23:130]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:02:23:132]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:02:23:210]	[RECV] _ACK
[11:02:26:113]	[RECV] _RDY
[11:02:26:114]	[OPER] ----- Result : Completed, Description : 
[11:02:26:235]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 3 -----
[11:02:26:239]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:02:26:334]	[RECV] _ACK
[11:02:26:335]	[RECV] _RDY
[11:02:26:336]	[OPER] ----- Result : Completed, Description : 
[11:02:26:469]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:02:26:472]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:02:26:550]	[RECV] _ACK
[11:02:29:198]	[RECV] _RDY
[11:02:29:199]	[OPER] ----- Result : Completed, Description : 
[11:02:29:315]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:02:29:319]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:02:29:398]	[RECV] _ACK
[11:02:29:990]	[RECV] _RDY
[11:02:29:991]	[OPER] ----- Result : Completed, Description : 
[11:02:30:113]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 1 -----
[11:02:30:117]	[SEND] GOTO N 11 R RE Z UP SLOT 2 ARM B
[11:02:30:195]	[RECV] _ACK
[11:02:33:098]	[RECV] _RDY
[11:02:33:099]	[OPER] ----- Result : Completed, Description : 
[11:02:33:115]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 4 -----
[11:02:33:119]	[SEND] GOTO N 11 R RE Z UP SLOT 5 ARM A
[11:02:33:198]	[RECV] _ACK
[11:02:34:703]	[RECV] _RDY
[11:02:34:704]	[OPER] ----- Result : Completed, Description : 
[11:02:34:835]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:02:34:837]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:02:34:915]	[RECV] _ACK
[11:02:37:817]	[RECV] _RDY
[11:02:37:818]	[OPER] ----- Result : Completed, Description : 
[11:02:37:937]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 4 -----
[11:02:37:941]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:02:38:033]	[RECV] _ACK
[11:02:38:034]	[RECV] _RDY
[11:02:38:035]	[OPER] ----- Result : Completed, Description : 
[11:02:38:161]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:02:38:163]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:02:38:242]	[RECV] _ACK
[11:02:41:439]	[RECV] _RDY
[11:02:41:440]	[OPER] ----- Result : Completed, Description : 
[11:02:41:553]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:02:41:557]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:02:41:635]	[RECV] _ACK
[11:02:42:387]	[RECV] _RDY
[11:02:42:388]	[OPER] ----- Result : Completed, Description : 
[11:02:42:521]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 0 -----
[11:02:42:525]	[SEND] GOTO N 3 R RE Z UP SLOT 1 ARM B
[11:02:42:603]	[RECV] _ACK
[11:02:45:505]	[RECV] _RDY
[11:02:45:506]	[OPER] ----- Result : Completed, Description : 
[11:02:45:522]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 4 -----
[11:02:45:526]	[SEND] GOTO N 10 R RE Z UP SLOT 5 ARM A
[11:02:45:604]	[RECV] _ACK
[11:02:47:015]	[RECV] _RDY
[11:02:47:017]	[OPER] ----- Result : Completed, Description : 
[11:02:47:148]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:02:47:150]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:02:47:228]	[RECV] _ACK
[11:02:50:132]	[RECV] _RDY
[11:02:50:132]	[OPER] ----- Result : Completed, Description : 
[11:02:50:252]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 4 -----
[11:02:50:256]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:02:50:349]	[RECV] _ACK
[11:02:50:350]	[RECV] _RDY
[11:02:50:350]	[OPER] ----- Result : Completed, Description : 
[11:02:50:474]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:02:50:476]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:02:50:553]	[RECV] _ACK
[11:02:53:746]	[RECV] _RDY
[11:02:53:747]	[OPER] ----- Result : Completed, Description : 
[11:02:53:855]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:02:53:859]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:02:53:937]	[RECV] _ACK
[11:02:54:529]	[RECV] _RDY
[11:02:54:529]	[OPER] ----- Result : Completed, Description : 
[11:02:54:656]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 2 -----
[11:02:54:660]	[SEND] GOTO N 11 R RE Z UP SLOT 3 ARM B
[11:02:54:739]	[RECV] _ACK
[11:02:57:641]	[RECV] _RDY
[11:02:57:642]	[OPER] ----- Result : Completed, Description : 
[11:02:57:658]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 5 -----
[11:02:57:662]	[SEND] GOTO N 11 R RE Z UP SLOT 6 ARM A
[11:02:57:741]	[RECV] _ACK
[11:02:59:247]	[RECV] _RDY
[11:02:59:248]	[OPER] ----- Result : Completed, Description : 
[11:02:59:377]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:02:59:379]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:02:59:458]	[RECV] _ACK
[11:03:02:360]	[RECV] _RDY
[11:03:02:361]	[OPER] ----- Result : Completed, Description : 
[11:03:02:480]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 5 -----
[11:03:02:484]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:03:02:576]	[RECV] _ACK
[11:03:02:577]	[RECV] _RDY
[11:03:02:579]	[OPER] ----- Result : Completed, Description : 
[11:03:02:718]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:03:02:720]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:03:02:799]	[RECV] _ACK
[11:03:05:997]	[RECV] _RDY
[11:03:05:998]	[OPER] ----- Result : Completed, Description : 
[11:03:06:107]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:03:06:111]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:03:06:190]	[RECV] _ACK
[11:03:06:943]	[RECV] _RDY
[11:03:06:943]	[OPER] ----- Result : Completed, Description : 
[11:03:07:072]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 1 -----
[11:03:07:076]	[SEND] GOTO N 3 R RE Z UP SLOT 2 ARM B
[11:03:07:153]	[RECV] _ACK
[11:03:10:056]	[RECV] _RDY
[11:03:10:057]	[OPER] ----- Result : Completed, Description : 
[11:03:10:072]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 5 -----
[11:03:10:076]	[SEND] GOTO N 10 R RE Z UP SLOT 6 ARM A
[11:03:10:155]	[RECV] _ACK
[11:03:11:552]	[RECV] _RDY
[11:03:11:552]	[OPER] ----- Result : Completed, Description : 
[11:03:11:689]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:03:11:691]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:03:11:770]	[RECV] _ACK
[11:03:14:671]	[RECV] _RDY
[11:03:14:671]	[OPER] ----- Result : Completed, Description : 
[11:03:14:787]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 5 -----
[11:03:14:791]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:03:14:883]	[RECV] _ACK
[11:03:14:884]	[RECV] _RDY
[11:03:14:884]	[OPER] ----- Result : Completed, Description : 
[11:03:15:009]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:03:15:011]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:03:15:090]	[RECV] _ACK
[11:03:18:281]	[RECV] _RDY
[11:03:18:282]	[OPER] ----- Result : Completed, Description : 
[11:03:18:396]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:03:18:400]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:03:18:478]	[RECV] _ACK
[11:03:19:070]	[RECV] _RDY
[11:03:19:072]	[OPER] ----- Result : Completed, Description : 
[11:03:19:201]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 3 -----
[11:03:19:205]	[SEND] GOTO N 11 R RE Z UP SLOT 4 ARM B
[11:03:19:284]	[RECV] _ACK
[11:03:22:185]	[RECV] _RDY
[11:03:22:186]	[OPER] ----- Result : Completed, Description : 
[11:03:22:201]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 6 -----
[11:03:22:205]	[SEND] GOTO N 11 R RE Z UP SLOT 7 ARM A
[11:03:22:283]	[RECV] _ACK
[11:03:23:790]	[RECV] _RDY
[11:03:23:790]	[OPER] ----- Result : Completed, Description : 
[11:03:23:925]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:03:23:927]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:03:24:006]	[RECV] _ACK
[11:03:26:908]	[RECV] _RDY
[11:03:26:908]	[OPER] ----- Result : Completed, Description : 
[11:03:27:022]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 6 -----
[11:03:27:026]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:03:27:120]	[RECV] _ACK
[11:03:27:121]	[RECV] _RDY
[11:03:27:122]	[OPER] ----- Result : Completed, Description : 
[11:03:27:246]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:03:27:248]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:03:27:327]	[RECV] _ACK
[11:03:30:524]	[RECV] _RDY
[11:03:30:524]	[OPER] ----- Result : Completed, Description : 
[11:03:30:634]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:03:30:638]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:03:30:717]	[RECV] _ACK
[11:03:31:470]	[RECV] _RDY
[11:03:31:472]	[OPER] ----- Result : Completed, Description : 
[11:03:31:595]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 2 -----
[11:03:31:599]	[SEND] GOTO N 3 R RE Z UP SLOT 3 ARM B
[11:03:31:675]	[RECV] _ACK
[11:03:34:579]	[RECV] _RDY
[11:03:34:581]	[OPER] ----- Result : Completed, Description : 
[11:03:34:596]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 6 -----
[11:03:34:600]	[SEND] GOTO N 10 R RE Z UP SLOT 7 ARM A
[11:03:34:678]	[RECV] _ACK
[11:03:36:068]	[RECV] _RDY
[11:03:36:069]	[OPER] ----- Result : Completed, Description : 
[11:03:36:197]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:03:36:199]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:03:36:278]	[RECV] _ACK
[11:03:39:179]	[RECV] _RDY
[11:03:39:180]	[OPER] ----- Result : Completed, Description : 
[11:03:39:299]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 6 -----
[11:03:39:303]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:03:39:395]	[RECV] _ACK
[11:03:39:396]	[RECV] _RDY
[11:03:39:397]	[OPER] ----- Result : Completed, Description : 
[11:03:39:521]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:03:39:523]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:03:39:602]	[RECV] _ACK
[11:03:42:793]	[RECV] _RDY
[11:03:42:793]	[OPER] ----- Result : Completed, Description : 
[11:03:42:910]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:03:42:914]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:03:42:993]	[RECV] _ACK
[11:03:43:586]	[RECV] _RDY
[11:03:43:587]	[OPER] ----- Result : Completed, Description : 
[11:03:43:711]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 4 -----
[11:03:43:715]	[SEND] GOTO N 11 R RE Z UP SLOT 5 ARM B
[11:03:43:794]	[RECV] _ACK
[11:03:46:697]	[RECV] _RDY
[11:03:46:699]	[OPER] ----- Result : Completed, Description : 
[11:03:46:715]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 7 -----
[11:03:46:719]	[SEND] GOTO N 11 R RE Z UP SLOT 8 ARM A
[11:03:46:797]	[RECV] _ACK
[11:03:48:303]	[RECV] _RDY
[11:03:48:305]	[OPER] ----- Result : Completed, Description : 
[11:03:48:434]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:03:48:436]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:03:48:513]	[RECV] _ACK
[11:03:51:417]	[RECV] _RDY
[11:03:51:419]	[OPER] ----- Result : Completed, Description : 
[11:03:51:542]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 7 -----
[11:03:51:546]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:03:51:638]	[RECV] _ACK
[11:03:51:639]	[RECV] _RDY
[11:03:51:641]	[OPER] ----- Result : Completed, Description : 
[11:03:51:776]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:03:51:778]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:03:51:856]	[RECV] _ACK
[11:03:55:053]	[RECV] _RDY
[11:03:55:054]	[OPER] ----- Result : Completed, Description : 
[11:03:55:166]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:03:55:170]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:03:55:248]	[RECV] _ACK
[11:03:56:001]	[RECV] _RDY
[11:03:56:002]	[OPER] ----- Result : Completed, Description : 
[11:03:56:124]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 3 -----
[11:03:56:128]	[SEND] GOTO N 3 R RE Z UP SLOT 4 ARM B
[11:03:56:206]	[RECV] _ACK
[11:03:59:107]	[RECV] _RDY
[11:03:59:107]	[OPER] ----- Result : Completed, Description : 
[11:03:59:122]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 7 -----
[11:03:59:126]	[SEND] GOTO N 10 R RE Z UP SLOT 8 ARM A
[11:03:59:205]	[RECV] _ACK
[11:04:00:584]	[RECV] _RDY
[11:04:00:584]	[OPER] ----- Result : Completed, Description : 
[11:04:00:713]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:04:00:715]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:04:00:793]	[RECV] _ACK
[11:04:03:695]	[RECV] _RDY
[11:04:03:697]	[OPER] ----- Result : Completed, Description : 
[11:04:03:815]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 7 -----
[11:04:03:819]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:04:03:911]	[RECV] _ACK
[11:04:03:912]	[RECV] _RDY
[11:04:03:913]	[OPER] ----- Result : Completed, Description : 
[11:04:04:039]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:04:04:041]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:04:04:120]	[RECV] _ACK
[11:04:07:311]	[RECV] _RDY
[11:04:07:313]	[OPER] ----- Result : Completed, Description : 
[11:04:07:425]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:04:07:429]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:04:07:508]	[RECV] _ACK
[11:04:08:100]	[RECV] _RDY
[11:04:08:100]	[OPER] ----- Result : Completed, Description : 
[11:04:08:232]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 5 -----
[11:04:08:236]	[SEND] GOTO N 11 R RE Z UP SLOT 6 ARM B
[11:04:08:314]	[RECV] _ACK
[11:04:11:216]	[RECV] _RDY
[11:04:11:218]	[OPER] ----- Result : Completed, Description : 
[11:04:11:233]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 8 -----
[11:04:11:237]	[SEND] GOTO N 11 R RE Z UP SLOT 9 ARM A
[11:04:11:315]	[RECV] _ACK
[11:04:12:821]	[RECV] _RDY
[11:04:12:821]	[OPER] ----- Result : Completed, Description : 
[11:04:12:947]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
[11:04:12:949]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:04:13:027]	[RECV] _ACK
[11:04:15:931]	[RECV] _RDY
[11:04:15:933]	[OPER] ----- Result : Completed, Description : 
[11:04:16:051]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.CoreInput, Slot : 8 -----
[11:04:16:055]	[SEND] GOTO N 14 R RE Z UP SLOT 1 ARM A
[11:04:16:148]	[RECV] _ACK
[11:04:16:149]	[RECV] _RDY
[11:04:16:150]	[OPER] ----- Result : Completed, Description : 
[11:04:16:286]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:04:16:288]	[SEND] GOTO N 16 R RE Z DN SLOT 1 ARM B
[11:04:16:366]	[RECV] _ACK
[11:04:19:557]	[RECV] _RDY
[11:04:19:557]	[OPER] ----- Result : Completed, Description : 
[11:04:19:675]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.SortOutput, Slot : 0 -----
[11:04:19:679]	[SEND] GOTO N 16 R RE Z UP SLOT 1 ARM B
[11:04:19:758]	[RECV] _ACK
[11:04:20:511]	[RECV] _RDY
[11:04:20:512]	[OPER] ----- Result : Completed, Description : 
[11:04:20:644]	[OPER] ----- Place, Arm : LowerArm, Location : LP3, Slot : 4 -----
[11:04:20:648]	[SEND] GOTO N 3 R RE Z UP SLOT 5 ARM B
[11:04:20:725]	[RECV] _ACK
[11:04:23:628]	[RECV] _RDY
[11:04:23:629]	[OPER] ----- Result : Completed, Description : 
[11:04:23:644]	[OPER] ----- Pick, Arm : UpperArm, Location : LP4, Slot : 8 -----
[11:04:23:648]	[SEND] GOTO N 10 R RE Z UP SLOT 9 ARM A
[11:04:23:725]	[RECV] _ACK
[11:04:25:101]	[RECV] _RDY
[11:04:25:102]	[OPER] ----- Result : Completed, Description : 
[11:04:25:234]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.SortInput, Slot : 0 -----
[11:04:25:236]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:04:25:315]	[RECV] _ACK
[11:04:28:218]	[RECV] _RDY
[11:04:28:219]	[OPER] ----- Result : Completed, Description : 
[11:04:28:328]	[OPER] ----- Place, Arm : UpperArm, Location : PM1.SortInput, Slot : 8 -----
[11:04:28:332]	[SEND] GOTO N 13 R RE Z UP SLOT 1 ARM A
[11:04:28:425]	[RECV] _ACK
[11:04:28:426]	[RECV] _RDY
[11:04:28:428]	[OPER] ----- Result : Completed, Description : 
[11:04:28:566]	[OPER] ----- ApproachForPick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:04:28:568]	[SEND] GOTO N 15 R RE Z DN SLOT 1 ARM B
[11:04:28:647]	[RECV] _ACK
[11:04:31:838]	[RECV] _RDY
[11:04:31:840]	[OPER] ----- Result : Completed, Description : 
[11:04:31:951]	[OPER] ----- Pick, Arm : LowerArm, Location : PM1.CoreOutput, Slot : 0 -----
[11:04:31:955]	[SEND] GOTO N 15 R RE Z UP SLOT 1 ARM B
[11:04:32:033]	[RECV] _ACK
[11:04:32:627]	[RECV] _RDY
[11:04:32:628]	[OPER] ----- Result : Completed, Description : 
[11:04:32:755]	[OPER] ----- Place, Arm : LowerArm, Location : LP5, Slot : 6 -----
[11:04:32:759]	[SEND] GOTO N 11 R RE Z UP SLOT 7 ARM B
[11:04:32:837]	[RECV] _ACK
[11:04:35:740]	[RECV] _RDY
[11:04:35:742]	[OPER] ----- Result : Completed, Description : 
[11:04:35:757]	[OPER] ----- Pick, Arm : UpperArm, Location : LP5, Slot : 9 -----
[11:04:35:761]	[SEND] GOTO N 11 R RE Z UP SLOT 10 ARM A
[11:04:35:840]	[RECV] _ACK
[11:04:37:346]	[RECV] _RDY
[11:04:37:347]	[OPER] ----- Result : Completed, Description : 
[11:04:37:475]	[OPER] ----- ApproachForPlace, Arm : UpperArm, Location : PM1.CoreInput, Slot : 0 -----
